,Edit-Distance Immediate Similarity,Edit-Distance Full Similarity,Jaccard Index Similarity,Longest Maximal Independent Set,Number of Maximal Cliques,Longest Maximal Clique
119,1.0,1.0,0.0,24,37440,3
120,0.0,0.0,0.0,24,37440,3
121,1.0,1.0,0.0,24,37440,3
122,0.0,0.0,0.0,24,37440,3
123,1.0,1.0,0.0,24,37440,3
124,0.1791418783207317,0.6824586497197691,0.27786086698086815,24,37440,3
125,0.3582837566414633,0.818950379663723,0.2778608669808681,24,37440,3
126,0.0,0.24834896124908645,0.08351420355443029,24,37440,3
127,0.0,0.29801875349890383,0.08351420355443027,24,37440,3
128,0.0,0.24834896124908645,0.09902736838359703,24,37440,3
129,0.0,0.42574107642700554,0.09902736838359703,24,37440,3
130,0.0,0.6036752607836169,0.29585383895767187,24,37440,3
131,0.0,0.9055128911754252,0.29585383895767187,24,37440,3
132,0.0,0.924653413788004,0.34091782361399503,24,37440,3
133,0.0,0.6164356091920027,0.340917823613995,24,37440,3
134,0.0,0.05184203945357113,0.017532261734707632,24,37440,3
135,0.0,0.3110522367214269,0.017532261734707635,24,37440,3
136,0.08690440970082092,0.9003664611639153,0.4724145808137996,24,37440,3
137,0.17380881940164172,0.8311075026128449,0.4724145808137998,24,37440,3
138,0.0,0.2168058674858857,0.10040787115633808,24,37440,3
139,0.0,0.6504176024576569,0.10040787115633808,24,37440,3
140,0.0,0.06543218720509802,0.010084109438269845,24,37440,3
141,0.0,0.11216946378016801,0.010084109438269847,24,37440,3
142,0.0,0.0752710321002702,0.06036707734739798,24,37440,3
143,0.0,0.9032523852032428,0.06036707734739799,24,37440,3
144,0.0,0.0,0.0,24,37440,3
145,1.0,1.0,0.0,24,37440,3
146,0.0,0.06543218720509802,0.015338471033433432,24,37440,3
147,0.0,0.2617287488203921,0.015338471033433432,24,37440,3
148,0.21405927714703277,0.5313659741070222,0.41709360164039516,24,37440,3
149,0.285412369529377,0.7970489611605334,0.4170936016403954,24,37440,3
150,0.0,0.01041432871971637,0.018818002206691647,24,37440,3
151,0.0,0.12497194463659655,0.018818002206691647,24,37440,3
152,0.0,0.0,0.0,24,37440,3
153,1.0,1.0,0.0,24,37440,3
154,1.0,1.0,0.0,24,37440,3
155,0.0,0.0,0.0,24,37440,3
156,1.0,1.0,0.0,24,37440,3
157,1.0,1.0,0.0,24,37440,3
158,1.0,1.0,0.0,24,37440,3
159,0.0,0.0,0.0,24,37440,3
160,1.0,1.0,0.0,24,37440,3
161,1.0,1.0,0.0,24,37440,3
162,1.0,1.0,0.0,24,37440,3
163,0.0,0.0,0.0,24,37440,3
164,1.0,1.0,0.0,24,37440,3
165,1.0,1.0,0.0,24,37440,3
166,1.0,1.0,0.0,24,37440,3
167,0.0,0.0,0.0,24,37440,3
168,1.0,1.0,0.0,24,37440,3
169,1.0,1.0,0.0,24,37440,3
170,1.0,1.0,0.0,24,37440,3
171,1.0,1.0,0.0,24,37440,3
172,1.0,1.0,0.0,24,37440,3
173,0.0,0.0,0.0,24,37440,3
174,1.0,1.0,0.0,24,37440,3
175,0.0,0.0,0.0,24,37440,3
176,1.0,1.0,0.0,24,37440,3
177,0.0,0.0,0.0,24,37440,3
178,1.0,1.0,0.0,24,37440,3
179,0.0,0.0,0.0,24,37440,3
180,1.0,1.0,0.0,24,37440,3
181,0.0,0.0,0.0,24,37440,3
182,1.0,1.0,0.0,24,37440,3
183,0.0,0.0,0.0,24,37440,3
184,1.0,1.0,0.0,24,37440,3
185,0.0,0.0,0.0,24,37440,3
186,1.0,1.0,0.0,24,37440,3
187,0.0,0.0,0.0,24,37440,3
188,1.0,1.0,0.0,24,37440,3
189,1.0,1.0,0.0,24,37440,3
190,1.0,1.0,0.0,24,37440,3
191,0.0,0.0,0.0,24,37440,3
192,1.0,1.0,0.0,24,37440,3
193,1.0,1.0,0.0,24,37440,3
194,1.0,1.0,0.0,24,37440,3
195,1.0,1.0,0.0,24,37440,3
196,1.0,1.0,0.0,24,37440,3
197,1.0,1.0,0.0,24,37440,3
198,1.0,1.0,0.0,24,37440,3
199,0.0,0.0,0.0,24,37440,3
200,1.0,1.0,0.0,24,37440,3
201,0.0,0.0,0.0,24,37440,3
202,1.0,1.0,0.0,24,37440,3
203,0.0,0.0,0.0,24,37440,3
204,1.0,1.0,0.0,24,37440,3
205,0.0,0.0,0.0,24,37440,3
206,1.0,1.0,0.0,24,37440,3
207,0.0,0.0,0.0,24,37440,3
208,1.0,1.0,0.0,24,37440,3
209,0.0,0.0,0.0,24,37440,3
210,1.0,1.0,0.0,24,37440,3
211,0.0,0.0,0.0,24,37440,3
212,1.0,1.0,0.0,24,37440,3
213,0.0,0.0,0.0,24,37440,3
214,1.0,1.0,0.0,24,37440,3
215,0.0,0.0,0.0,24,37440,3
216,1.0,1.0,0.0,24,37440,3
217,0.0,0.0,0.0,24,37440,3
218,1.0,1.0,0.0,24,37440,3
219,1.0,1.0,0.0,24,37440,3
220,1.0,1.0,0.0,24,37440,3
221,0.0,0.0,0.0,24,37440,3
222,1.0,1.0,0.0,24,37440,3
223,0.0,0.0,0.0,24,37440,3
224,1.0,1.0,0.0,24,37440,3
225,0.0,0.0,0.0,24,37440,3
226,1.0,1.0,0.0,24,37440,3
227,1.0,1.0,0.0,24,37440,3
228,0.0,0.0,0.0,24,37440,3
229,1.0,1.0,0.0,24,37440,3
230,0.0,0.6720265993031582,0.43290373616956773,24,37440,3
231,0.0,0.8064319191637898,0.43290373616956773,24,37440,3
232,0.0,0.0,0.0,24,37440,3
233,1.0,1.0,0.0,24,37440,3
234,0.7587380680246965,0.8842134496477204,0.13666743425230976,24,37440,3
235,0.18968451700617406,0.2411491226311966,0.13666743425230976,24,37440,3
236,0.0,0.0,0.0,24,37440,3
237,1.0,1.0,0.0,24,37440,3
238,0.0,0.9891174667731474,0.19996635888532505,24,37440,3
239,0.0,0.3709190500399303,0.19996635888532502,24,37440,3
240,0.0,0.0,0.0,24,37440,3
241,1.0,1.0,0.0,24,37440,3
242,0.0,0.0,0.0,24,37440,3
243,1.0,1.0,0.0,24,37440,3
244,0.0,0.30891299975304876,0.14492639842905364,24,37440,3
245,0.0,0.3706955997036585,0.14492639842905364,24,37440,3
246,0.0,0.2505545212297521,0.14219268985179204,24,37440,3
247,0.0,0.7516635636892562,0.14219268985179204,24,37440,3
248,0.0,0.9891174667731474,0.2066256992902791,24,37440,3
249,0.0,0.395646986709259,0.2066256992902791,24,37440,3
250,0.0,0.6419434952431453,0.11118598294588791,24,37440,3
251,0.0,0.1750754987026759,0.1111859829458879,24,37440,3
252,0.0,0.0,0.0,24,37440,3
253,0.0,0.0,0.0,24,37440,3
254,0.0,0.0,0.0,24,37440,3
255,0.0,0.0,0.0,24,37440,3
256,0.0,0.0,0.0,24,37440,3
257,0.0,0.0,0.0,24,37440,3
258,0.0,0.0,0.0,24,37440,3
259,0.0,0.0,0.0,24,37440,3
260,0.0,0.0,0.0,24,37440,3
261,1.0,1.0,0.0,24,37440,3
262,0.0,0.4963019063809785,0.3073248681415497,24,37440,3
263,0.0,0.9926038127619571,0.3073248681415497,24,37440,3
264,0.0,0.0,0.0,24,37440,3
265,1.0,1.0,0.0,24,37440,3
266,0.0,0.0,0.0,24,37440,3
267,1.0,1.0,0.0,24,37440,3
268,0.0,0.0,0.0,24,37440,3
269,1.0,1.0,0.0,24,37440,3
270,0.0,0.30891299975304876,0.11716036484784731,24,37440,3
271,0.0,0.18534779985182936,0.11716036484784731,24,37440,3
272,0.0,0.9988471630904099,0.436648681557465,24,37440,3
273,0.0,0.5993082978542459,0.4366486815574649,24,37440,3
