,Edit-Distance Immediate Similarity,Edit-Distance Full Similarity,Jaccard Index Similarity,Longest Maximal Independent Set,Number of Maximal Cliques,Longest Maximal Clique
164,0.0,0.0,0.0,62,603900,2
165,1.0,1.0,0.0,62,603900,2
166,0.0,0.0,0.0,62,603900,2
167,1.0,1.0,0.0,62,603900,2
168,0.0,0.0,0.0,62,603900,2
169,0.0,0.0,0.0,62,603900,2
170,0.0,0.4904172639594334,0.022835314613976854,62,603900,2
171,0.0,0.10324573978093321,0.022835314613976854,62,603900,2
172,0.0,0.0,0.0,62,603900,2
173,1.0,1.0,0.0,62,603900,2
174,0.0,0.4904172639594334,0.03383156991223073,62,603900,2
175,0.0,0.15089761967982562,0.033831569912230734,62,603900,2
176,0.0,0.47723241469999556,0.013931780796239879,62,603900,2
177,0.0,0.10318538696216129,0.013931780796239879,62,603900,2
178,0.0,0.0,0.0,62,603900,2
179,0.0,0.0,0.0,62,603900,2
180,0.0,0.715888370262275,0.024347097606424433,62,603900,2
181,0.0,0.1331885340022838,0.024347097606424433,62,603900,2
182,0.0,0.18289857548386723,0.04637716258820697,62,603900,2
183,0.0,0.48772953462364577,0.04637716258820697,62,603900,2
184,0.0,0.9549417642767449,0.20114781194552817,62,603900,2
185,0.0,0.4244185619007754,0.20114781194552817,62,603900,2
186,0.0,0.4904172639594334,0.028177848521121845,62,603900,2
187,0.0,0.12655929392501497,0.028177848521121852,62,603900,2
188,0.0,0.715888370262275,0.0189039755805774,62,603900,2
189,0.0,0.1060575363351518,0.0189039755805774,62,603900,2
190,0.0,0.0,0.0,62,603900,2
191,1.0,1.0,0.0,62,603900,2
192,0.0,0.4502772595511224,0.020950692143824383,62,603900,2
193,0.0,0.08785897747338955,0.020950692143824383,62,603900,2
194,0.0,0.0,0.0,62,603900,2
195,0.0,0.0,0.0,62,603900,2
196,0.0,0.5165968423456051,0.020709103084600684,62,603900,2
197,0.0,0.09839939854201996,0.020709103084600684,62,603900,2
198,1.0,1.0,0.0,62,603900,2
199,0.0,0.0,0.0,62,603900,2
200,1.0,1.0,0.0,62,603900,2
201,0.0,0.0,0.0,62,603900,2
202,1.0,1.0,0.0,62,603900,2
203,0.0,0.0,0.0,62,603900,2
204,1.0,1.0,0.0,62,603900,2
205,0.0,0.0,0.0,62,603900,2
206,1.0,1.0,0.0,62,603900,2
207,0.0,0.0,0.0,62,603900,2
208,1.0,1.0,0.0,62,603900,2
209,0.0,0.0,0.0,62,603900,2
210,1.0,1.0,0.0,62,603900,2
211,0.0,0.0,0.0,62,603900,2
212,1.0,1.0,0.0,62,603900,2
213,0.0,0.0,0.0,62,603900,2
214,1.0,1.0,0.0,62,603900,2
215,1.0,1.0,0.0,62,603900,2
216,1.0,1.0,0.0,62,603900,2
217,0.0,0.0,0.0,62,603900,2
218,1.0,1.0,0.0,62,603900,2
219,0.0,0.0,0.0,62,603900,2
220,1.0,1.0,0.0,62,603900,2
221,0.0,0.0,0.0,62,603900,2
222,1.0,1.0,0.0,62,603900,2
223,0.0,0.0,0.0,62,603900,2
224,1.0,1.0,0.0,62,603900,2
225,0.0,0.0,0.0,62,603900,2
226,1.0,1.0,0.0,62,603900,2
227,0.0,0.0,0.0,62,603900,2
228,1.0,1.0,0.0,62,603900,2
229,0.0,0.0,0.0,62,603900,2
230,1.0,1.0,0.0,62,603900,2
231,0.0,0.0,0.0,62,603900,2
232,1.0,1.0,0.0,62,603900,2
233,0.0,0.0,0.0,62,603900,2
234,1.0,1.0,0.0,62,603900,2
235,1.0,1.0,0.0,62,603900,2
236,1.0,1.0,0.0,62,603900,2
237,0.0,0.0,0.0,62,603900,2
238,1.0,1.0,0.0,62,603900,2
239,0.0,0.0,0.0,62,603900,2
240,1.0,1.0,0.0,62,603900,2
241,0.0,0.0,0.0,62,603900,2
242,1.0,1.0,0.0,62,603900,2
243,0.0,0.0,0.0,62,603900,2
244,1.0,1.0,0.0,62,603900,2
245,0.0,0.0,0.0,62,603900,2
246,1.0,1.0,0.0,62,603900,2
247,0.0,0.0,0.0,62,603900,2
248,1.0,1.0,0.0,62,603900,2
249,0.0,0.0,0.0,62,603900,2
250,1.0,1.0,0.0,62,603900,2
